Sample Age,Mean Resolution,5th Percentile Resolution,95th Percentile Resolution, Uncertainty Used
-17770,323.894552,297.310135,420.497133,41.526557
-17769.5,324.042666,297.310135,421.559147,41.527333
-17769,324.190780,297.310135,421.559147,41.528109
-17768.5,324.314227,297.310135,421.652656,41.528884
-17768,324.437674,297.310135,421.652656,41.529659
-17767.5,324.561120,297.310135,422.498080,41.530434
-17767,324.684567,297.310135,422.498080,41.531210
-17766.5,324.808014,297.310135,422.498080,41.531985
-17766,324.931461,297.310135,422.652648,41.532760
-17765.5,325.054907,297.310135,422.652648,41.533535
-17765,325.178354,297.310135,424.248072,41.534311
-17764.5,325.301801,297.310135,424.248072,41.535086
-17764,325.425247,297.310135,424.248072,41.535861
-17763.5,325.548694,297.310135,424.248072,41.536636
-17763,325.672141,297.310135,428.248053,41.537412
-17762.5,325.795587,297.310135,428.248053,41.538187
-17762,325.919034,297.310135,428.248053,41.538962
-17761.5,326.042481,297.310135,428.248053,41.539737
-17761,326.165927,297.310135,428.248053,41.540513
-17760.5,326.289374,297.310135,431.748037,41.541288
-17760,326.412821,297.310135,431.748037,41.542063
-17759.5,326.536267,297.310135,431.998036,41.542838
-17759,326.659714,297.310135,431.998036,41.543614
-17758.5,326.848307,297.310135,435.498020,41.544519
-17758,327.036900,297.310135,435.498020,41.545424
-17757.5,327.225493,297.310135,435.622030,41.546329
-17757,327.414087,297.310135,439.372004,41.547235
-17756.5,327.602680,297.310135,439.372004,41.548140
-17756,327.791273,297.310135,439.372004,41.549045
-17755.5,327.979866,297.310135,443.121979,41.549950
-17755,328.168459,297.310135,443.121979,41.550856
-17754.5,328.357052,297.310135,443.121979,41.551761
-17754,328.545646,297.310135,443.121979,41.552666
-17753.5,328.734239,297.310135,446.246957,41.553571
-17753,328.922832,297.310135,446.247972,41.554477
-17752.5,329.111425,297.310135,446.247972,41.555382
-17752,329.300018,297.310135,448.871939,41.556287
-17751.5,329.488612,297.310135,448.871939,41.557192
-17751,329.677205,297.310135,448.902424,41.558098
-17750.5,329.865798,297.310135,451.371922,41.559003
-17750,330.054391,297.310135,451.371922,41.559908
-17749.5,330.242985,297.310135,451.497948,41.560813
-17749,330.431578,297.310135,451.497948,41.561719
-17748.5,330.610122,297.310135,453.746906,41.562495
-17748,330.788667,297.310135,453.746906,41.563271
-17747.5,330.967212,297.310135,453.808890,41.564047
-17747,331.145757,297.310135,453.808890,41.564824
-17746.5,331.324301,297.310135,455.747928,41.565600
-17746,331.502846,297.310135,455.747928,41.566376
-17745.5,331.681391,297.310135,455.747928,41.567152
-17745,331.859936,297.310135,455.747928,41.567929
-17744.5,332.038481,297.310135,458.247917,41.568705
-17744,332.217025,297.310135,458.247917,41.569481
-17743.5,332.395570,297.310135,458.997914,41.570257
-17743,332.574115,297.310135,458.997914,41.571033
-17742.5,332.752660,297.310135,460.247908,41.571810
-17742,332.931205,297.310135,460.247908,41.572586
-17741.5,333.109749,297.310135,460.997905,41.573362
-17741,333.288294,297.310135,460.997905,41.574138
-17740.5,333.466839,297.310135,462.247899,41.574915
-17740,333.645384,297.310135,462.247899,41.575691
-17739.5,333.823929,297.310135,462.747897,41.576467
-17739,334.002474,297.310135,462.747897,41.577243
-17738.5,334.146378,297.310135,463.997891,41.577761
-17738,334.290282,297.310135,463.997891,41.578279
-17737.5,334.434186,297.310135,463.997891,41.578797
-17737,334.578090,297.310135,463.997891,41.579315
-17736.5,334.721994,297.310135,463.997891,41.579833
-17736,334.865898,297.310135,465.747883,41.580351
-17735.5,335.009802,297.310135,465.747883,41.580869
-17735,335.153706,297.310135,465.871824,41.581387
-17734.5,335.297610,297.310135,465.871824,41.581905
-17734,335.441514,297.310135,465.871824,41.582423
-17733.5,335.585418,297.310135,466.997877,41.582941
-17733,335.729323,297.310135,466.997877,41.583459
-17732.5,335.873227,297.310135,467.246814,41.583977
-17732,336.017131,297.310135,467.246814,41.584495
-17731.5,336.161035,297.310135,467.246814,41.585013
-17731,336.304939,297.310135,468.497870,41.585531
-17730.5,336.448843,297.310135,468.497870,41.586049
-17730,336.592748,297.310135,468.747869,41.586567
-17729.5,336.736652,297.310135,468.747869,41.587085
-17729,336.880556,297.310135,468.747869,41.587603
-17728.5,336.945712,297.310135,468.747869,41.587862
-17728,337.010867,297.310135,469.747865,41.588121
-17727.5,337.076023,297.310135,469.747865,41.588380
-17727,337.141179,297.310135,469.747865,41.588639
-17726.5,337.206334,297.310135,469.747865,41.588897
-17726,337.271490,297.310135,469.747865,41.589156
-17725.5,337.336645,297.310135,469.747865,41.589415
-17725,337.401801,297.310135,469.871796,41.589674
-17724.5,337.466956,297.310135,469.871796,41.589933
-17724,337.532112,297.310135,469.871796,41.590192
-17723.5,337.597268,297.310135,469.871796,41.590451
-17723,337.662423,297.310135,469.871796,41.590710
-17722.5,337.727579,297.310135,469.871796,41.590968
-17722,337.792735,297.310135,470.747860,41.591227
-17721.5,337.857890,297.310135,470.747860,41.591486
-17721,337.923046,297.310135,470.747860,41.591745
-17720.5,337.988201,297.310135,470.747860,41.592004
-17720,338.053357,297.310135,470.747860,41.592263
-17719.5,338.118513,297.310135,470.747860,41.592522
-17719,338.183668,297.310135,470.747860,41.592780
-17718.5,338.134948,297.310135,470.747860,41.592522
-17718,338.086227,297.310135,470.747860,41.592263
-17717.5,338.037507,297.310135,470.747860,41.592005
-17717,337.988787,297.310135,470.747860,41.591746
-17716.5,337.940066,297.310135,470.747860,41.591488
-17716,337.891346,297.310135,470.747860,41.591229
-17715.5,337.842626,297.310135,470.747860,41.590971
-17715,337.793905,297.310135,470.747860,41.590712
-17714.5,337.745185,297.310135,470.747860,41.590454
-17714,337.696464,297.310135,470.747860,41.590195
-17713.5,337.647744,297.310135,470.747860,41.589937
-17713,337.599024,297.310135,469.871796,41.589678
-17712.5,337.550303,297.310135,469.871796,41.589420
-17712,337.501583,297.310135,469.871796,41.589161
-17711.5,337.452862,297.310135,469.871796,41.588903
-17711,337.404142,297.310135,469.871796,41.588644
-17710.5,337.355422,297.310135,469.871796,41.588386
-17710,337.306701,297.310135,469.871796,41.588127
-17709.5,337.257981,297.310135,469.871796,41.587869
-17709,337.209260,297.310135,469.871796,41.587610
-17708.5,337.054328,297.310135,469.747865,41.586963
-17708,336.899396,297.310135,469.747865,41.586316
-17707.5,336.744463,297.310135,469.747865,41.585669
-17707,336.589531,297.310135,468.747869,41.585022
-17706.5,336.434599,297.310135,468.747869,41.584375
-17706,336.279666,297.310135,468.747869,41.583728
-17705.5,336.124734,297.310135,468.497870,41.583081
-17705,335.969802,297.310135,468.497870,41.582434
-17704.5,335.814870,297.310135,467.246814,41.581787
-17704,335.659937,297.310135,467.246814,41.581140
-17703.5,335.505005,297.310135,467.246814,41.580493
-17703,335.350073,297.310135,466.997877,41.579846
-17702.5,335.195141,297.310135,466.997877,41.579199
-17702,335.040209,297.310135,465.871824,41.578552
-17701.5,334.885276,297.310135,465.871824,41.577905
-17701,334.730344,297.310135,465.871824,41.577258
-17700.5,334.575412,297.310135,465.747883,41.576611
-17700,334.420480,297.310135,465.747883,41.575964
-17699.5,334.265548,297.310135,463.997891,41.575317
-17699,334.110616,297.310135,463.997891,41.574670
-17698.5,333.921062,297.310135,463.997891,41.573636
-17698,333.731508,297.310135,463.997891,41.572601
-17697.5,333.541955,297.310135,463.997891,41.571567
-17697,333.352401,297.310135,462.747897,41.570533
-17696.5,333.162847,297.310135,462.747897,41.569499
-17696,332.973294,297.310135,462.247899,41.568465
-17695.5,332.783740,297.310135,462.247899,41.567431
-17695,332.594186,297.310135,460.997905,41.566397
-17694.5,332.404633,297.310135,460.997905,41.565363
-17694,332.215079,297.310135,460.247908,41.564329
-17693.5,332.025526,297.310135,460.247908,41.563295
-17693,331.835972,297.310135,458.997914,41.562261
-17692.5,331.646418,297.310135,458.997914,41.561226
-17692,331.456865,297.310135,458.247917,41.560192
-17691.5,331.267311,297.310135,458.247917,41.559158
-17691,331.077757,297.310135,455.747928,41.558124
-17690.5,330.888204,297.310135,455.747928,41.557090
-17690,330.698650,297.310135,455.747928,41.556056
-17689.5,330.509097,297.310135,455.747928,41.555022
-17689,330.319543,297.310135,453.808890,41.553988
-17688.5,330.070971,297.310135,453.808890,41.552566
-17688,329.822400,297.310135,453.746906,41.551144
-17687.5,329.573829,297.310135,451.497948,41.549723
-17687,329.325257,297.310135,451.371922,41.548301
-17686.5,329.076686,297.310135,451.371922,41.546879
-17686,328.828114,297.310135,448.902424,41.545458
-17685.5,328.579543,297.310135,448.871939,41.544036
-17685,328.330972,297.310135,446.247972,41.542614
-17684.5,328.082400,297.310135,446.246957,41.541193
-17684,327.833829,297.310135,443.121979,41.539771
-17683.5,327.585258,297.310135,443.121979,41.538349
-17683,327.336686,297.310135,443.121979,41.536928
-17682.5,327.088115,297.310135,439.372004,41.535506
-17682,326.839544,297.310135,439.372004,41.534084
-17681.5,326.590973,297.310135,435.622030,41.532662
-17681,326.342401,297.310135,435.498020,41.531241
-17680.5,326.093830,297.310135,431.998036,41.529819
-17680,325.845259,297.310135,431.748037,41.528397
-17679.5,325.596688,297.310135,428.248053,41.526976
-17679,325.348117,297.310135,428.248053,41.525554
-17678.5,325.094120,297.310135,424.248072,41.523746
-17678,324.840124,297.310135,424.248072,41.521938
-17677.5,324.586127,297.310135,422.652648,41.520130
-17677,324.332131,297.310135,422.498080,41.518322
-17676.5,324.078134,297.310135,421.652656,41.516513
-17676,323.824138,297.310135,421.559147,41.514705
-17675.5,323.570141,297.310135,420.497133,41.512897
-17675,323.316145,297.310135,420.309157,41.511089
-17674.5,323.062149,297.310135,418.748097,41.509281
-17674,322.808152,297.310135,418.748097,41.507473
-17673.5,322.554156,297.310135,417.748101,41.505665
-17673,322.300159,297.310135,416.372161,41.503857
-17672.5,322.046163,297.310135,416.309188,41.502048
-17672,321.792167,297.310135,414.748115,41.500240
-17671.5,321.538170,297.310135,414.748115,41.498432
-17671,321.284174,297.310135,413.559210,41.496624
-17670.5,321.030178,297.310135,412.184221,41.494816
-17670,320.776181,297.310135,412.152737,41.493008
-17669.5,320.522185,297.310135,410.372202,41.491200
-17669,320.268189,297.310135,408.748142,41.489392
-17668.5,320.039976,297.310135,408.748142,41.487327
-17668,319.811763,297.310135,407.748147,41.485262
-17667.5,319.583550,297.310135,405.748156,41.483197
-17667,319.355337,297.310135,405.748156,41.481132
-17666.5,319.127124,297.310135,404.498161,41.479067
-17666,318.898911,297.310135,402.498170,41.477002
-17665.5,318.670698,297.310135,402.498170,41.474937
-17665,318.442485,297.310135,401.247264,41.472872
-17664.5,318.214272,297.310135,399.248185,41.470807
-17664,317.986059,297.310135,399.248185,41.468742
-17663.5,317.757846,297.248649,397.498193,41.466677
-17663,317.529633,297.248649,395.748201,41.464612
-17662.5,317.301420,297.248649,394.248208,41.462547
-17662,317.073208,297.248649,392.122326,41.460482
-17661.5,316.844995,297.248649,391.998218,41.458417
-17661,316.616782,297.248649,389.998227,41.456352
-17660.5,316.388569,297.248649,387.998236,41.454287
-17660,316.160356,297.248649,385.998245,41.452222
-17659.5,315.932143,297.248649,384.059445,41.450157
-17659,315.703930,297.248649,381.748265,41.448092
-17658.5,315.530356,297.248649,379.998273,41.445771
-17658,315.356781,297.248649,379.903012,41.443451
-17657.5,315.183207,297.248649,377.622425,41.441130
-17657,315.009632,297.248649,375.248294,41.438810
-17656.5,314.836058,297.248649,375.248294,41.436489
-17656,314.662483,297.248649,372.998305,41.434168
-17655.5,314.488909,297.248649,370.748315,41.431848
-17655,314.315334,297.248649,368.998323,41.429527
-17654.5,314.141760,297.248649,366.559584,41.427206
-17654,313.968185,297.248649,364.559600,41.424886
-17653.5,313.794611,297.248649,364.559600,41.422565
-17653,313.621036,297.248649,362.248353,41.420244
-17652.5,313.447462,297.248649,360.403178,41.417924
-17652,313.273887,297.248649,357.998373,41.415603
-17651.5,313.100313,297.248649,355.998382,41.413282
-17651,312.926739,297.248649,353.998391,41.410962
-17650.5,312.753164,297.248649,351.998400,41.408641
-17650,312.579590,297.248649,350.309713,41.406320
-17649.5,312.406015,297.248649,349.498411,41.404000
-17649,312.232441,297.248649,349.498411,41.401679
-17648.5,312.097836,297.248649,349.498411,41.399232
-17648,311.963231,297.248649,349.498411,41.396786
-17647.5,311.828626,297.248649,349.498411,41.394339
-17647,311.694022,297.248649,349.403272,41.391892
-17646.5,311.559417,297.248649,349.372618,41.389445
-17646,311.424812,297.248649,349.372618,41.386999
-17645.5,311.290207,297.248649,349.372618,41.384552
-17645,311.155602,296.998650,349.248412,41.382105
-17644.5,311.020998,296.998650,349.248412,41.379658
-17644,310.886393,296.998650,349.248412,41.377212
-17643.5,310.751788,296.998650,349.248412,41.374765
-17643,310.617183,296.998650,349.247619,41.372318
-17642.5,310.482579,288.998686,349.247619,41.369871
-17642,310.347974,263.122907,349.122620,41.367424
-17641.5,310.213369,246.310541,349.122620,41.364978
-17641,310.078764,233.998936,349.122620,41.362531
-17640.5,309.944159,225.498975,348.998414,41.360084
-17640,309.809555,218.999005,348.998414,41.357637
-17639.5,309.674950,213.999027,348.998414,41.355191
-17639,309.540345,212.749033,348.998414,41.352744
-17638.5,309.388513,210.499043,348.998414,41.350172
-17638,309.236681,209.999045,348.998414,41.347599
-17637.5,309.084848,207.499057,348.998414,41.345027
-17637,308.933016,207.249058,348.998414,41.342454
-17636.5,308.781184,204.999068,348.998414,41.339882
-17636,308.629351,204.873254,348.998414,41.337309
-17635.5,308.477519,202.749078,348.998414,41.334737
-17635,308.325687,202.249081,348.998414,41.332165
-17634.5,308.173855,201.249085,348.998414,41.329592
-17634,308.022022,200.749087,348.998414,41.327020
-17633.5,307.870190,200.249090,348.998414,41.324447
-17633,307.718358,199.249094,348.998414,41.321875
-17632.5,307.566525,198.999095,348.998414,41.319303
-17632,307.414693,198.249099,348.998414,41.316730
-17631.5,307.262861,197.499102,348.998414,41.314158
-17631,307.111029,197.499102,348.998414,41.311585
-17630.5,306.959196,197.249103,348.998414,41.309013
-17630,306.807364,196.310938,348.998414,41.306441
-17629.5,306.655532,196.310938,348.998414,41.303868
-17629,306.503699,196.310938,348.998414,41.301296
-17628.5,306.296177,195.873331,348.998414,41.298726
-17628,306.088654,194.999114,348.998414,41.296156
-17627.5,305.881131,194.999114,348.998414,41.293587
-17627,305.673608,194.749115,348.998414,41.291017
-17626.5,305.466086,194.249117,348.998414,41.288448
-17626,305.258563,194.201415,348.998414,41.285878
-17625.5,305.051040,193.999118,348.998414,41.283308
-17625,304.843517,193.999118,348.998414,41.280739
-17624.5,304.635994,193.748459,348.998414,41.278169
-17624,304.428472,193.560960,348.998414,41.275600
-17623.5,304.220949,192.999123,348.998414,41.273030
-17623,304.013426,192.999123,348.998414,41.270460
-17622.5,303.805903,192.873466,348.998414,41.267891
-17622,303.598381,192.749124,348.998414,41.265321
-17621.5,303.390858,192.435969,348.998414,41.262751
-17621,303.183335,192.404610,348.998414,41.260182
-17620.5,302.975812,192.404610,348.998414,41.257612
-17620,302.768290,192.249126,348.998414,41.255043
-17619.5,302.560767,192.249126,348.998414,41.252473
-17619,302.353244,192.249126,348.998414,41.249903
-17618.5,302.043900,191.810974,348.998414,41.247337
-17618,301.734557,191.810974,348.998414,41.244771
-17617.5,301.425213,191.499130,348.998414,41.242204
-17617,301.115869,191.499130,348.998414,41.239638
-17616.5,300.806526,191.499130,348.998414,41.237071
-17616,300.497182,191.435868,348.998414,41.234505
-17615.5,300.187838,191.435868,348.998414,41.231938
-17615,299.878495,191.404619,348.998414,41.229372
-17614.5,299.569151,191.404619,348.998414,41.226806
-17614,299.259807,190.999132,348.998414,41.224239
-17613.5,298.950463,190.999132,348.998414,41.221673
-17613,298.641120,190.999132,348.998414,41.219106
-17612.5,298.331776,190.999132,348.998414,41.216540
-17612,298.022432,190.873482,348.998414,41.213974
-17611.5,297.713089,190.873482,348.998414,41.211407
-17611,297.403745,190.749133,348.998414,41.208841
-17610.5,297.094401,190.749133,348.998414,41.206274
-17610,296.785058,190.623484,348.998414,41.203708
-17609.5,296.475714,190.623484,348.998414,41.201142
-17609,296.166370,190.623484,348.998414,41.198575
